,0
73641,1.0
73642,1.0
73643,1.0
73644,1.0
73645,1.0
73646,1.0
73647,2.968674688374043e-12
73648,1.0
73649,1.0
73650,1.0
73651,1.0
73652,4.6545307677995006e-51
73653,1.0
73654,1.0
73655,1.0
73656,1.0
73657,1.0
73658,1.0
73659,1.0
73660,1.0
73661,9.948485194554109e-38
73662,1.0
73663,2.330535425593769e-43
73664,1.0
73665,1.0
73666,1.0
73667,1.0
73668,1.0
73669,1.973692379692406e-26
73670,1.0
73671,1.0
73672,1.0
73673,1.0
73674,1.0
73675,1.0
73676,1.0
73677,1.0
73678,1.0
73679,1.0
73680,1.0
73681,1.0
73682,1.0
73683,1.0
73684,1.0
73685,1.0
73686,1.2272691244330385e-50
73687,1.0
73688,1.0
73689,1.0
73690,1.0
73691,6.092433627717794e-14
73692,2.330535425593769e-43
73693,6.21019218374958e-40
73694,1.0
73695,1.0
73696,1.0
73697,1.0
73698,1.0
73699,3.2751531072962586e-23
73700,1.0
73701,9.948485194554109e-38
73702,1.0
73703,1.0
73704,1.0
73705,1.0
73706,1.0
73707,1.0
73708,1.0
73709,1.0
73710,1.0
73711,1.0
73712,1.0
73713,1.0
73714,6.21019218374958e-40
73715,1.0
73716,1.0
73717,1.0
73718,2.330535425593769e-43
73719,1.0
73720,1.0
73721,1.0
73722,1.0
73723,1.0
73724,0.008396236717990283
73725,1.0
73726,1.0
73727,1.0
73728,1.0
73729,1.2272691244330385e-50
73730,1.0
73731,1.0
73732,1.5628844749281304e-44
73733,1.0
73734,1.0
73735,1.0
73736,1.0
73737,9.817659564033844e-27
73738,1.0
73739,1.0
73740,6.271998640993618e-23
73741,1.0
73742,1.0
73743,1.0
73744,1.0
73745,1.0
73746,1.0
73747,1.0
73748,1.0
73749,1.0
73750,1.0
73751,1.0
73752,1.0
73753,1.0
73754,8.100697084135107e-22
73755,1.0
73756,1.0
73757,1.0
73758,1.0
73759,1.0
73760,1.0
73761,1.0
73762,0.004384401862221172
73763,3.2751531072962586e-23
73764,1.0
73765,1.0
73766,1.0
73767,1.0
73768,1.0
73769,1.0
73770,1.0
73771,1.0
73772,1.0
73773,1.0
73774,1.0
73775,8.100697084135107e-22
73776,3.35090163955352e-42
73777,1.0
73778,1.0
73779,1.0
73780,1.0
73781,8.429335260256009e-50
73782,1.0
73783,1.0
73784,1.0105904378616783e-45
73785,1.0
73786,1.0
73787,1.0
73788,1.0
73789,1.0
73790,1.0
73791,1.0
73792,1.0
73793,1.0
73794,1.0
73795,1.0
73796,1.0
73797,1.0
73798,1.0
73799,1.0
73800,1.0
73801,1.0
73802,1.0
73803,1.0
73804,1.0
73805,1.0
73806,1.0
73807,1.0
73808,1.0
73809,1.0
73810,1.0
73811,1.0
73812,1.0
73813,1.3775819160391561e-35
73814,1.0
73815,1.0
73816,1.0
73817,9.24781934839614e-53
73818,1.0
73819,1.0
73820,1.0
73821,1.0
73822,1.0
73823,1.0
73824,1.0
73825,1.0
73826,1.0
73827,1.0
73828,1.0
73829,1.0
73830,1.0
73831,1.0
73832,1.0
73833,1.0
73834,1.0
73835,2.1957502630052074e-49
73836,1.0
73837,1.0
73838,1.0
73839,1.0
73840,1.0
73841,1.0
73842,1.0
73843,1.0
73844,1.0
73845,1.0
73846,2.627300323538568e-40
73847,1.0
73848,1.0
73849,1.0
73850,1.0
73851,1.0
73852,1.0
73853,4.023540982375877e-46
73854,1.0
73855,3.0958826582275973e-25
73856,1.0
73857,1.0
73858,1.0
73859,1.0
73860,1.0
73861,1.0
73862,1.0
73863,1.0
73864,1.0
73865,1.0
73866,1.0
73867,1.0
73868,1.0
73869,1.0
73870,1.0
73871,1.0
73872,1.0
73873,1.0
73874,1.0
73875,1.0
73876,1.8616814349931133e-38
73877,1.0
73878,1.0
73879,1.0
73880,8.429335260256009e-50
73881,1.0
73882,1.0
73883,1.0
73884,1.0
73885,1.0
73886,1.0
73887,1.4619828080331394e-39
73888,1.0
73889,1.0
73890,1.0
73891,1.0
73892,1.0
73893,1.0
73894,1.0
73895,1.0
73896,1.0
73897,6.592493418966569e-19
73898,1.0
73899,1.0
73900,1.0
73901,1.1512462607260892e-12
73902,1.0
73903,1.0
73904,1.0
73905,1.0
73906,1.0
73907,1.0
73908,1.0
73909,1.0
73910,1.0
73911,1.0
73912,1.0
73913,1.0
73914,1.0
73915,1.0
73916,7.503033159398748e-34
73917,1.1070221298436868e-40
73918,1.0
73919,1.0
73920,1.0
73921,1.0
73922,1.0
73923,2.781535810260291e-153
73924,1.0
73925,1.0
73926,1.0
73927,1.0
73928,1.1793559627580028e-27
73929,1.7033314425068937e-23
73930,1.0
73931,1.0
73932,1.0
73933,3.095882658227531e-25
73934,1.0
73935,1.0
73936,1.0
73937,1.0
73938,1.0
73939,1.0
73940,1.0
73941,1.0
73942,1.0
73943,1.9416689361709048e-41
73944,1.0
73945,2.330535425593769e-43
73946,1.0
73947,1.0
73948,1.0
73949,1.0
73950,1.0
73951,1.0
73952,1.0
73953,1.0
73954,1.0
73955,1.0
73956,1.0
73957,3.222890985409031e-50
73958,1.0
73959,1.0
73960,1.0
73961,4.7383010968112974e-12
73962,1.0
73963,1.0
73964,1.0
73965,1.0
73966,1.0
73967,1.0
73968,6.212248769484293e-10
73969,1.4719324800682232e-48
73970,1.0
73971,2.627300323538568e-40
73972,1.0
73973,1.0
73974,1.0
73975,1.0
73976,1.1070221298436868e-40
73977,2.330535425593769e-43
73978,1.0
73979,1.0
73980,1.0
73981,1.0
73982,1.0
73983,1.0
73984,1.0
73985,1.0
73986,1.0
73987,1.0
73988,1.0
73989,1.0
73990,1.0
73991,1.0
73992,2.379212827671171e-114
73993,1.0
73994,1.0
73995,1.0
73996,1.0
73997,1.0
73998,1.0
73999,1.0
74000,1.0
74001,1.0
74002,1.0
74003,1.0
74004,1.0
74005,0.3221404238749103
74006,1.0
74007,1.0
74008,1.0
74009,1.0044206125709953e-13
74010,1.0
74011,1.0
74012,1.0
74013,1.0
74014,1.0
74015,1.0
74016,1.0
74017,1.0
74018,1.0
74019,1.0
74020,1.0
74021,1.0
74022,1.0
74023,1.0
74024,1.0
74025,1.0
74026,1.0
74027,6.6141465398247105e-52
74028,1.0
74029,1.0
74030,1.0
74031,1.2272691244330385e-50
74032,1.0
74033,1.0
74034,1.0
74035,6.592493418966569e-19
74036,1.0
74037,1.0
74038,1.0
74039,1.0
74040,1.5256334512441786e-29
74041,1.0
74042,1.0
74043,3.222890985409031e-50
74044,1.0
74045,1.0
74046,4.6545307677995006e-51
74047,1.0
74048,1.0
74049,1.0
74050,3.350901639553615e-42
74051,1.0
74052,1.0
74053,1.0
74054,1.0
74055,1.0
74056,1.0
74057,1.0
74058,1.0
74059,3.350901639553615e-42
74060,1.0
74061,1.0
74062,1.0
74063,1.0
74064,1.0
74065,1.0
74066,1.0
74067,1.0
74068,1.0
74069,1.0
74070,1.0
74071,1.0
74072,1.0
74073,1.0
74074,1.0
74075,1.0
74076,1.0
74077,1.0
74078,1.0
74079,1.0
74080,1.0
74081,1.0
74082,1.0
74083,1.0
74084,1.0
74085,1.0
74086,1.0
74087,1.0
74088,1.0
74089,1.0
74090,1.0
74091,1.0
74092,1.0
74093,1.0
74094,1.0
74095,1.0
74096,1.0
74097,1.0
74098,0.0027861445626240775
74099,1.0
74100,1.0
74101,1.0
74102,1.0
74103,1.0
74104,1.0
74105,1.0
74106,1.0
74107,4.645631849428586e-41
74108,1.0
74109,1.0
74110,4.645631849428586e-41
74111,1.0
74112,5.690046229229829e-43
74113,1.0
74114,1.0
74115,1.1019493338528471e-16
74116,1.0
74117,1.0
74118,1.0
74119,1.0
74120,1.3775819160391561e-35
74121,1.0
74122,1.0
74123,1.0
74124,1.0
74125,1.0
74126,9.64941274544963e-16
74127,1.0
74128,1.0
74129,1.0
74130,1.0
74131,1.0
74132,1.0
74133,1.0
74134,1.0
74135,1.0
74136,1.8524413594215392e-12
74137,1.0
74138,1.0
74139,1.0
74140,1.0
74141,1.0
74142,1.0
74143,1.4302650888111784e-09
74144,1.0
74145,1.0
74146,7.284203206333016e-75
74147,1.0
74148,1.9416689361709048e-41
74149,1.0
74150,1.0
74151,1.0
74152,1.0
74153,1.0
74154,1.0
74155,1.6492341960612898e-13
74156,8.00465151362742e-39
74157,1.0
74158,1.0
74159,1.0
74160,1.0
74161,1.0
74162,1.0
74163,1.0
74164,1.0
74165,1.0
74166,1.0
74167,1.0
74168,1.0
74169,1.0
74170,2.4564758217730374e-06
74171,1.0
74172,1.0
74173,6.298460478147263e-45
74174,1.0
74175,1.0
74176,3.5261518811724094e-118
74177,1.0
74178,1.0
74179,3.4003934465292194e-34
74180,1.0
74181,1.0
74182,1.0
74183,1.0
74184,1.0
74185,1.0
74186,1.0
74187,1.0
74188,1.0
74189,1.0
74190,9.948485194554109e-38
74191,1.0
74192,1.0
74193,1.0
74194,1.0
74195,1.0
74196,1.0
74197,1.0
74198,1.0
74199,1.0
74200,1.0
74201,1.0
74202,1.0
74203,1.0
74204,1.0
74205,1.0
74206,1.0
74207,1.0
74208,1.0
74209,1.0
74210,1.0
74211,8.100697084135107e-22
74212,9.50686938634309e-44
74213,1.0
74214,6.30087162869183e-47
74215,1.0
74216,1.0
74217,1.0105904378616783e-45
74218,3.1808600310031296e-29
74219,1.0
74220,1.0
74221,4.690313882679945e-54
74222,1.0
74223,1.0
74224,1.0
74225,4.6545307677995006e-51
74226,0.0008355456804458886
74227,1.0
74228,1.0
74229,1.0
74230,1.0
74231,1.0
74232,1.0
74233,1.0
74234,1.0
74235,1.272250058882577e-53
74236,1.0
74237,1.0
74238,1.0
74239,1.0
74240,1.0
74241,1.0
74242,1.0
74243,1.0
74244,1.0
74245,1.0
74246,1.973692379692406e-26
74247,1.2272691244330385e-50
74248,1.0
74249,6.592493418966569e-19
74250,1.0
74251,1.0
74252,1.0
74253,1.0
74254,2.6549036025726344e-10
74255,4.863829886661986e-27
74256,1.0
74257,1.0
74258,1.0
74259,1.0
74260,1.0
74261,1.0
74262,1.525633451244135e-29
74263,1.0
74264,4.645631849428454e-41
74265,3.350901639553615e-42
74266,1.0
74267,1.0
74268,1.0
74269,9.64941274544963e-16
74270,1.0
74271,1.0
74272,1.0
74273,1.0
74274,1.0
74275,1.0
74276,1.0
74277,1.0
74278,1.0
74279,1.0
74280,1.0
74281,1.0
74282,1.0
74283,1.0
74284,1.0
74285,1.0
74286,1.0
74287,1.0
74288,1.0
74289,1.0
74290,1.0
74291,7.880398309242586e-26
74292,1.0
74293,1.0
74294,8.429335260256009e-50
74295,1.0
74296,1.0
74297,1.0
74298,1.0
74299,1.0
74300,1.0
74301,1.0
74302,1.3775819160391757e-35
74303,3.350901639553615e-42
74304,1.0
74305,1.0
74306,1.0
74307,1.0
74308,1.0
74309,1.0
74310,1.0
74311,3.4003934465291228e-34
74312,1.0
74313,1.6488701863101656e-33
74314,1.0
74315,1.0
74316,1.0
74317,1.0
74318,1.0
74319,1.0
74320,1.0
74321,1.0
74322,1.0
74323,1.0
74324,1.0
74325,1.0
74326,1.0
74327,1.0
74328,1.0
74329,1.0
74330,1.9071444319929557e-16
74331,1.0
74332,1.0
74333,1.0
74334,1.0
74335,1.0
74336,1.0
74337,1.0
74338,1.0
74339,1.0
74340,1.0
74341,1.0
74342,2.7062193219955424e-36
74343,1.0
74344,1.0
74345,1.0
74346,1.0
74347,1.0
74348,7.867040354821838e-33
74349,4.299128504691485e-22
74350,1.0
74351,1.0
74352,1.0
74353,1.0
74354,1.0
74355,1.0
74356,1.0
74357,3.4179327273972e-08
74358,1.5651118445127938e-25
74359,1.0
74360,1.0
74361,6.605121638915885e-29
74362,1.0
74363,1.0
74364,1.0
74365,1.0
74366,1.0
74367,1.0
74368,1.0
74369,1.0
74370,1.0
74371,1.0
74372,1.0
74373,1.0
74374,1.0
74375,1.0
74376,1.0
74377,1.0
74378,1.5256334512441786e-29
74379,1.0
74380,1.0
74381,1.0
74382,1.0
74383,1.0
74384,1.0
74385,1.0
74386,1.0
74387,1.0
74388,7.880398309242586e-26
74389,3.071596512645533e-05
74390,1.0
74391,1.0
74392,1.0
74393,1.0
74394,1.0
74395,1.0
74396,1.0
74397,1.0
74398,1.0
74399,1.0
74400,1.0
74401,1.0
74402,1.0
74403,1.0
74404,1.0
74405,2.968674688374117e-12
74406,1.0
74407,1.852441359421592e-12
74408,1.0
74409,2.627300323538568e-40
74410,1.0
74411,1.0
74412,1.0
74413,1.0
74414,1.0
74415,1.8616814349931133e-38
74416,1.0
74417,1.0
74418,1.0
74419,1.0
74420,1.0
74421,1.0
74422,1.0
74423,1.0
74424,2.478332598038158e-47
74425,1.0
74426,1.0
74427,1.0
74428,2.2858388492164234e-37
74429,1.0
74430,1.0
74431,1.0
74432,1.0
74433,1.0
74434,1.0
74435,1.7079953764664712e-32
74436,1.0
74437,1.0
74438,1.0
74439,1.0
74440,1.0
74441,1.0
74442,1.0
74443,1.0
74444,1.0
74445,1.0
74446,1.0
74447,1.0
74448,4.707554122646604e-15
74449,1.0
74450,6.30087162869183e-47
74451,1.0
74452,1.0
74453,2.3385855276338453e-24
74454,1.0
74455,6.118137872210442e-36
74456,1.0
74457,8.100697084135107e-22
74458,6.116112442203501e-66
74459,1.0
74460,1.0
74461,1.0
74462,1.0
74463,1.0
74464,1.0
74465,1.0
74466,1.0
74467,3.608925937286613e-33
74468,1.0
74469,1.0
74470,6.2101921837494035e-40
74471,1.0
74472,1.0
74473,1.0
74474,1.0
74475,1.0
74476,1.0
74477,1.0
74478,1.0
74479,1.0
74480,1.0
74481,1.0
74482,3.4278467328749464e-39
74483,1.4719324800682232e-48
74484,2.1957502630052074e-49
74485,1.0
74486,1.0
74487,3.608925937286613e-33
74488,1.0
74489,9.50686938634309e-44
74490,1.0
74491,1.0
74492,1.0
74493,8.00465151362742e-39
74494,1.0
74495,1.0
74496,1.0
74497,1.0
74498,1.0
74499,1.0
74500,1.0
74501,1.1793559627580281e-27
74502,1.0
74503,1.0
74504,1.0
74505,1.9416689361709048e-41
74506,1.0
74507,1.0
74508,1.0
74509,1.0
74510,1.0
74511,1.0
74512,1.0
74513,1.0
74514,1.7059411897503306e-31
74515,1.0
74516,8.00465151362742e-39
74517,7.953586880290291e-32
74518,1.0
74519,1.0
74520,1.0
74521,1.0
74522,1.0
74523,1.0
74524,1.0
74525,1.0
74526,4.645631849428586e-41
74527,1.0
74528,1.0
74529,1.0
74530,1.0
74531,1.0
74532,1.0
74533,1.0
74534,1.0
74535,1.0
74536,2.330535425593769e-43
74537,6.21019218374958e-40
74538,1.1070221298436868e-40
74539,1.0
74540,1.0
74541,1.0
74542,1.0
74543,1.0
74544,1.0
74545,1.0
74546,1.0
74547,1.0
74548,1.0
74549,1.0
74550,1.0
74551,1.0
74552,1.0
74553,1.0
74554,5.690046229229829e-43
74555,1.0
74556,1.0
74557,3.862435588040674e-44
74558,1.0
74559,1.0
74560,1.0
74561,1.0
74562,1.973692379692434e-26
74563,6.21019218374958e-40
74564,1.0
74565,1.0
74566,7.867040354821949e-33
74567,1.0
74568,1.0
74569,1.0
74570,1.0
74571,1.0
74572,1.0
74573,1.0
74574,1.0
74575,1.0
74576,1.0
74577,1.0
74578,1.0
74579,1.0
74580,1.0
74581,1.0
74582,1.0
74583,1.0
74584,1.0
74585,1.0
74586,1.0
74587,1.0
74588,1.0
74589,1.0
74590,3.350901639553615e-42
74591,1.0
74592,3.766256314651364e-18
74593,1.0
74594,1.0
74595,1.0
74596,7.867040354821838e-33
74597,1.0
74598,1.0
74599,6.6141465398247105e-52
74600,1.0
74601,1.0
74602,1.0
74603,1.0
74604,1.0
74605,1.0
74606,1.7581418301490302e-51
74607,3.0892816932108003e-35
74608,1.9416689361709048e-41
74609,1.0
74610,1.0
74611,1.0
74612,1.0
74613,3.862435588040674e-44
74614,1.0
74615,1.0
74616,1.0
74617,1.0
74618,1.0
74619,1.0
74620,1.0
74621,1.0
74622,1.0
74623,1.0
74624,1.0
74625,1.0
74626,3.2873613614424826e-16
74627,1.0
74628,1.0
74629,1.0
74630,1.0
74631,1.0
74632,1.5628844749281304e-44
74633,1.0
74634,1.0
74635,1.0
74636,5.289318463968159e-21
74637,1.0
74638,1.0
74639,1.0
74640,1.0
74641,1.0
74642,4.023540982375877e-46
74643,7.287821893519175e-30
74644,1.0
74645,3.2751531072962586e-23
74646,1.0
74647,1.0
74648,1.0
74649,1.0
74650,1.0
74651,1.0
74652,1.0
74653,1.0
74654,1.0
74655,2.5280394360848584e-45
74656,1.0
74657,1.0
74658,1.0
74659,1.0
74660,1.0
74661,1.0
74662,7.503033159398748e-34
74663,1.0
74664,1.0
74665,1.0
74666,1.0
74667,8.97228571515563e-06
74668,6.099096561103552e-25
74669,1.0
74670,1.0
74671,1.0
74672,1.0
74673,1.0
74674,1.0
74675,1.0
74676,1.0
74677,1.0
74678,1.0
74679,1.0
74680,1.0
74681,3.608925937286613e-33
74682,1.0
74683,1.0
74684,1.0
74685,1.0
74686,1.0
74687,1.0
74688,2.478332598038158e-47
74689,1.0
74690,6.212248769484293e-10
74691,1.0
74692,1.0
74693,1.0
74694,1.0
74695,1.0
74696,1.0
74697,1.0
74698,1.0
74699,1.0
74700,6.592493418966569e-19
74701,1.0
74702,1.0
74703,4.690313882679945e-54
74704,1.0
74705,1.7033314425068937e-23
74706,1.0
74707,1.0
74708,1.0
74709,1.0
74710,1.2544940898474915e-06
74711,1.0
74712,1.0
74713,1.0
74714,1.0
74715,1.0
74716,1.3836230399951132e-42
74717,1.0
74718,1.0
74719,1.0
74720,1.0
74721,1.0
74722,1.0
74723,1.0
74724,1.0
74725,1.0
74726,1.0
74727,1.0
74728,1.0
74729,1.0
74730,1.0
74731,1.0
74732,1.0
74733,1.0
74734,1.0
74735,1.0
74736,1.0
74737,1.0
74738,4.645631849428586e-41
74739,1.0
74740,1.0
74741,1.0
74742,1.0
74743,1.0
74744,1.0
74745,3.951780961155269e-26
74746,1.0
74747,1.0
74748,1.0
74749,1.0
74750,1.0
74751,1.0
74752,9.708685912539599e-48
74753,1.0
74754,1.0
74755,1.0
74756,1.2272691244330385e-50
74757,9.708685912539599e-48
74758,1.0
74759,1.0
74760,1.0
74761,1.0
74762,1.0
74763,1.0
74764,1.0
74765,1.0
74766,1.0
74767,1.0
74768,1.0
74769,1.0
74770,1.272250058882577e-53
74771,1.0
74772,1.0
74773,6.21019218374958e-40
74774,1.0
74775,1.0
74776,1.0
74777,1.0
74778,1.0
74779,1.0
74780,1.0
74781,1.9416689361709048e-41
74782,1.0
74783,2.2144552047314506e-14
74784,1.0
74785,1.0
74786,1.0
74787,1.0
74788,1.0
74789,1.0
74790,1.0
74791,4.6545307677995006e-51
74792,1.0
74793,1.0
74794,2.52803943608493e-45
74795,1.0
74796,1.0
74797,9.948485194554109e-38
74798,1.0
74799,1.0
74800,1.3775819160391169e-35
74801,9.806393123804196e-21
74802,1.7079953764664956e-32
74803,1.2272691244330385e-50
74804,1.0
74805,1.0
74806,1.0
74807,1.0
74808,1.0
74809,1.0
74810,1.0
74811,1.0
74812,1.0
74813,1.0
74814,1.0
74815,1.0
74816,1.0
74817,1.0
74818,1.0
74819,1.0
74820,1.0
74821,1.0
74822,1.0
74823,1.0
74824,1.0
74825,1.0
74826,1.0
74827,1.0
74828,1.0
74829,1.0
74830,1.272250058882577e-53
74831,1.0
74832,3.8624355880407837e-44
74833,1.0
74834,1.0
74835,1.0
74836,1.0
74837,1.0
74838,1.0
74839,5.696583450911177e-49
74840,1.0
74841,1.0
74842,1.0
74843,1.0
74844,1.0
74845,1.0
74846,8.429335260256009e-50
74847,1.0
74848,1.0
74849,1.0
74850,1.5651118445127938e-25
74851,1.0
74852,1.0
74853,1.0
74854,1.0
74855,1.0
74856,1.0
74857,1.0
74858,1.0
74859,3.693209192671601e-32
74860,1.0
74861,1.534840956337247e-34
74862,1.0
74863,8.100697084135107e-22
74864,1.973692379692406e-26
74865,8.429335260256009e-50
74866,1.0
74867,1.0
74868,1.0
74869,1.0
74870,1.0
74871,1.0
74872,1.0
74873,1.0
74874,1.0
74875,1.0
74876,1.0
74877,1.0
74878,1.0
74879,1.0
74880,1.0
74881,1.0
74882,1.0
74883,3.4672663330887265e-30
74884,1.0
74885,1.0
74886,1.0
74887,1.0
74888,9.50686938634309e-44
74889,1.0
74890,1.0
74891,1.0
74892,1.0
74893,1.0
74894,1.0
74895,2.2858388492164234e-37
74896,1.0
74897,1.0
74898,1.0
74899,1.0
74900,1.0
74901,1.0
74902,1.0
74903,1.0
74904,1.0
74905,1.0
74906,0.19251393953448698
74907,1.0
74908,1.0
74909,1.0
74910,1.0
74911,2.3385855276338453e-24
74912,1.0
74913,1.0
74914,1.0
74915,1.0
74916,1.0
74917,1.0
74918,1.0
74919,1.973692379692406e-26
74920,1.0
74921,1.7221589750981537e-54
74922,1.0
74923,1.0
74924,1.0
74925,4.990515994219131e-08
74926,3.608925937286613e-33
74927,1.0
74928,1.0
74929,1.0
74930,1.0
74931,7.287821893519279e-30
74932,1.0
74933,3.687506958085934e-172
74934,1.0
74935,5.230896963164986e-37
74936,1.0
74937,5.230896963164986e-37
74938,1.0
74939,1.6735928879206427e-05
74940,1.0
74941,1.0
74942,1.0
74943,1.0
74944,1.0
74945,1.0
74946,1.7079953764664712e-32
74947,1.0
74948,1.0
74949,1.0
74950,6.099096561103552e-25
74951,1.0
74952,1.0
74953,1.0
74954,1.0
74955,1.0
74956,1.0
74957,1.0
74958,6.605121638915885e-29
74959,1.0
74960,1.0
74961,1.0
74962,1.534840956337247e-34
74963,1.0
74964,1.0
74965,1.5348409563372688e-34
74966,1.0
74967,1.0
74968,1.0
74969,1.0
74970,1.0
74971,1.0
74972,1.0
74973,1.0
74974,1.0
74975,1.0
74976,1.534840956337247e-34
74977,2.1957502630052074e-49
74978,1.0
74979,3.350901639553615e-42
74980,1.0
74981,1.0
74982,1.0
74983,1.0
74984,1.0
74985,1.0
74986,1.0
74987,1.0
74988,1.0
74989,1.0
74990,1.0
74991,1.0
74992,1.0
74993,1.0
74994,1.0
74995,1.0
74996,6.298460478147263e-45
74997,1.0
74998,1.0
74999,1.0
75000,1.0
75001,2.5280394360848584e-45
75002,1.0
75003,1.0
75004,1.0
75005,1.0
75006,1.0
75007,1.0
75008,1.0
75009,2.52803943608493e-45
75010,1.0
75011,1.0
75012,1.0
75013,1.0
75014,1.0
75015,1.0
75016,1.0
75017,1.0
75018,1.0
75019,1.0
75020,1.0
75021,1.0
75022,1.0
75023,2.7869035446719026e-15
75024,1.0
75025,1.0
75026,2.8413977830488725e-21
75027,1.0
75028,1.0
75029,1.0
75030,1.0
75031,1.0
75032,1.0
75033,1.0
75034,1.0
75035,1.0
75036,1.0
75037,3.2751531072962586e-23
75038,1.0
75039,1.0
75040,1.0
75041,1.0
75042,1.0
75043,1.0
75044,1.0
75045,1.0
75046,1.0
75047,1.0
75048,1.0105904378616783e-45
75049,5.690046229229829e-43
75050,1.0
75051,1.0
75052,1.0
75053,1.0
75054,1.0
75055,1.0
75056,1.0
75057,1.0
75058,1.0
75059,1.5954513955974608e-46
75060,1.0
75061,1.0
75062,1.0
75063,1.0
75064,1.0
75065,1.0
75066,1.0
75067,1.0
75068,1.0
75069,1.0
75070,1.0
75071,7.408835718419425e-05
75072,1.0
75073,1.0
75074,1.0
75075,1.0
75076,1.0
75077,1.0
75078,1.0
75079,1.5256334512441786e-29
75080,1.0
75081,1.0
75082,1.0
75083,1.0
75084,6.298460478147263e-45
75085,1.0
75086,1.0
75087,1.0
75088,1.0
75089,7.953586880290291e-32
75090,1.0
75091,1.0
75092,4.645631849428586e-41
75093,1.0
75094,6.298460478147442e-45
75095,1.0
75096,1.0
75097,1.0
75098,5.690046229229829e-43
75099,1.0
75100,1.0
75101,1.0
75102,3.4179327273972e-08
75103,1.0
75104,1.0
75105,1.0
75106,1.0
75107,1.0
75108,1.0
75109,1.0837111619643595e-61
75110,1.0
75111,1.0
75112,1.0
75113,1.0
75114,9.50686938634309e-44
75115,1.0
75116,1.0
75117,1.0
75118,1.0
75119,1.0
75120,1.0
75121,1.0
75122,1.0
75123,1.0
75124,1.0
75125,1.0
75126,1.0
75127,1.1163909118689219e-10
75128,1.0
75129,1.0
75130,1.0
75131,1.0
75132,1.0
75133,1.0
75134,1.6432001219230657e-15
75135,1.0
75136,1.0
75137,4.690313882679945e-54
75138,1.0
75139,6.21019218374958e-40
75140,3.4672663330887755e-30
75141,1.0
75142,9.44521256608667e-10
75143,1.0
75144,1.0
75145,1.0
75146,1.0
75147,1.0
75148,1.1832990700109042e-18
75149,1.0
75150,1.0
75151,1.0
75152,1.0
75153,1.0
75154,2.5280394360848584e-45
75155,1.0
75156,1.0
75157,4.3123123555020883e-38
75158,1.0
75159,1.0
75160,1.0
75161,1.0
75162,1.0
75163,1.0
75164,1.0
75165,1.0
75166,1.0
75167,1.0
75168,1.0
75169,1.0
75170,1.0
75171,1.0
75172,3.4003934465291228e-34
75173,1.0
75174,1.0
75175,1.0
75176,1.0
75177,1.0
75178,9.50686938634309e-44
75179,1.0
75180,1.0
75181,1.0
75182,1.0
75183,1.0
75184,1.0
75185,0.05628335427122033
75186,1.0
75187,1.0
75188,1.0
75189,1.0
75190,1.0
75191,1.2272691244330385e-50
75192,1.0
75193,1.0
75194,1.0
75195,1.0
75196,1.0
75197,1.0
75198,7.753393400143665e-31
75199,1.0
75200,2.1781724487819421e-07
75201,1.0
75202,1.0
75203,1.0
75204,1.0
75205,4.5515570282163125e-24
75206,1.0
75207,1.0
75208,1.0
75209,1.0
75210,1.1921986502814639e-36
75211,1.0
75212,1.0
75213,1.7250892642020234e-10
75214,1.0
75215,1.0
75216,1.0
75217,7.287821893519279e-30
75218,1.2272691244330385e-50
75219,1.7221589750981537e-54
75220,1.0
75221,1.0
75222,1.0
75223,1.0
75224,1.0
75225,1.0
75226,1.0
75227,1.0
75228,1.0
75229,3.608925937286613e-33
75230,1.0
75231,1.0
75232,1.0
75233,4.6545307677995006e-51
75234,1.0
75235,5.690046229229829e-43
75236,0.12517193899277765
75237,1.0
75238,1.0
75239,1.0
75240,1.0
75241,1.0
75242,1.0
75243,1.0
75244,1.0
75245,1.0
75246,1.0
75247,7.867040354821838e-33
75248,6.899847514719609e-35
75249,1.0
75250,1.0
75251,1.0
75252,1.0
75253,1.0
75254,1.0
75255,1.0
75256,1.0
75257,1.0
75258,1.0
75259,2.1957502630052074e-49
75260,1.0
75261,1.0
75262,1.0
75263,1.0
75264,1.0
75265,1.0
75266,1.0
75267,1.0
75268,1.0
75269,1.0
75270,1.0
75271,1.0
75272,2.4781958357894282e-52
75273,1.0
75274,1.0
75275,1.0
75276,1.0
75277,1.0
75278,1.0
75279,1.0
75280,1.0
75281,1.0
75282,1.0
75283,1.0
75284,1.0
75285,1.0
75286,1.0
75287,1.0
75288,1.0
75289,1.0
75290,1.0
75291,1.0
75292,1.0
75293,1.0
75294,1.0
75295,1.0
75296,1.0
75297,1.0
75298,1.0
75299,1.0
75300,1.0
75301,1.0
75302,4.7383010968112974e-12
75303,1.0
75304,1.0
75305,1.0
75306,1.0
75307,1.0
75308,1.0
75309,1.0
75310,1.0
75311,1.0
75312,1.0
75313,1.0
75314,1.1070221298436868e-40
75315,1.0
75316,1.0
75317,1.0
75318,1.0
75319,1.0
75320,1.0
75321,1.0
75322,1.0
75323,1.0
75324,1.0
75325,1.0
75326,1.0
75327,1.0
75328,1.0
75329,3.608925937286613e-33
75330,2.3385855276338453e-24
75331,1.0
75332,1.0
75333,1.4619828080331394e-39
75334,1.0
75335,1.0
75336,1.0
75337,1.0
75338,1.4719324800682232e-48
75339,1.0
75340,1.0
75341,1.0
75342,1.0
75343,9.24781934839614e-53
75344,1.0
75345,1.8107595616079218e-20
